name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"London,UK",2021-12-31,15,12.8,13.8,15,12.8,13.8,11.1,83.7,1.207,100,16.67,rain,0,0,31.1,17.3,222.5,1016.7,88.9,12,15.3,1.2,1,,2021-12-31T08:06:20,2021-12-31T16:01:05,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-01,16.1,13.1,13.8,16.1,13.1,13.8,10.9,82.9,0.015,100,4.17,rain,0,0,28.9,15.8,204.5,1017.5,74.5,9.6,21.8,1.9,1,,2022-01-01T08:06:16,2022-01-01T16:02:07,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-02,13.3,9.8,11.8,13.3,6.9,11.5,9,83,1.406,100,16.67,rain,0,0,34.2,18,232,1010.6,67.9,14.9,17.3,1.5,1,,2022-01-02T08:06:08,2022-01-02T16:03:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03672099999,03781099999,AR120,03772099999,03770099999"
"London,UK",2022-01-03,11,9.1,9.9,11,6.4,8.6,7,81.8,0,0,0,,0,0,32.2,16.4,229.4,1008,59,12.5,16.9,1.5,1,,2022-01-03T08:05:57,2022-01-03T16:04:19,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-04,9,2.1,5.7,7.7,-2.5,2.9,3,83,4.39,100,16.67,rain,0,0,25.3,13.9,297.4,1001.4,59.8,13.5,11.8,0.9,1,,2022-01-04T08:05:43,2022-01-04T16:05:29,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-05,6.5,1.1,3.4,3.2,-3.2,0.1,-0.4,76.6,0,0,0,,0,0,30,13.6,290.4,1013.8,10.2,16.9,22.7,2.2,2,,2022-01-05T08:05:26,2022-01-05T16:06:42,0.09,Clear,Clear conditions throughout the day.,clear-day,"D5621,03672099999,03781099999,AR120,03772099999,03770099999"
"London,UK",2022-01-06,7.3,-1.9,3,4.2,-4,0.6,0.9,86.9,1.193,100,12.5,rain,0,0,35.8,16.8,205.3,1016.6,48.6,11.1,18.3,1.6,1,,2022-01-06T08:05:05,2022-01-06T16:07:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-07,6.3,1.1,4.4,2.7,-2.5,0.5,1.4,81,0.407,100,4.17,rain,0,0,34.4,19.1,254,1010.7,36.2,19.8,23.1,2.1,2,,2022-01-07T08:04:40,2022-01-07T16:09:13,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-08,10,1.3,6.4,10,-1.3,3.5,4.7,89.4,6.995,100,41.67,rain,0,0,35.8,17.8,243.5,1001.6,69.8,10.7,7.3,0.7,0,,2022-01-08T08:04:13,2022-01-08T16:10:33,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-09,7.7,2.3,4.6,5.6,-0.9,1.9,1.7,81.9,0.001,100,4.17,rain,0,0,29.8,13.1,253.8,1003.1,17.8,14,24.2,2.1,2,,2022-01-09T08:03:42,2022-01-09T16:11:54,0.25,Rain,Clear conditions throughout the day with early morning rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-10,9.1,1.6,5.9,7.4,1.6,5.1,4.9,93.4,0.199,100,4.17,rain,0,0,22.8,7.3,163.4,1018.5,73.6,6.8,12.5,1,1,10,2022-01-10T08:03:09,2022-01-10T16:13:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-11,10.5,8.6,9.5,10.5,6.2,8.4,8.3,92.6,1.405,100,37.5,rain,0,0,22.8,9.8,216.1,1029.9,97.6,4.2,9.1,0.8,0,10,2022-01-11T08:02:32,2022-01-11T16:14:44,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2022-01-12,8.1,2.3,5.4,8.1,1.2,5.2,3.7,89,0.001,100,4.17,rain,0,0,13.2,4.7,319.6,1040.6,18.4,6.4,25.1,2.2,2,10,2022-01-12T08:01:52,2022-01-12T16:16:11,0.32,Rain,Clear conditions throughout the day with early morning rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-13,8.4,1.1,3.7,7.6,1.1,3.3,2.2,91,0.2,100,4.17,rain,0,0,7.4,4.1,228.4,1041.2,11,8.7,23.8,2,2,10,2022-01-13T08:01:09,2022-01-13T16:17:41,0.35,Rain,Clear conditions throughout the day with afternoon rain.,rain,"D5621,03672099999,03781099999,AR120,03772099999,03770099999"
"London,UK",2022-01-14,8.9,0,3.5,8.9,0,3.5,2,90.4,0.005,100,4.17,rain,0,0,6.5,2.9,355.9,1036.1,2.6,11.5,24.6,2,2,10,2022-01-14T08:00:23,2022-01-14T16:19:12,0.39,Rain,Clear conditions throughout the day with afternoon rain.,rain,"D5621,03672099999,03781099999,D4121,03772099999,03770099999"
"London,UK",2022-01-15,5.6,2.3,4.1,5.3,0.8,3.1,2.8,91.1,0.199,100,4.17,rain,0,0,13.2,5.7,183.5,1026.5,54.6,4.5,22.8,1.9,1,10,2022-01-15T07:59:34,2022-01-15T16:20:44,0.42,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2022-01-16,9.1,4.1,6.4,7.5,2.4,5,4.8,89.5,0,0,0,rain,0,0,19.9,7.5,272.6,1027.1,62.8,6,18.4,1.5,1,10,2022-01-16T07:58:42,2022-01-16T16:22:19,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,F6665,AR120,03772099999,03770099999"
"London,UK",2022-01-17,8.8,0.8,3.8,8.5,-1.8,2.6,1.7,86.6,0,0,0,,0,0,20.6,6.9,275.8,1037.7,0.5,11,26.1,2.2,2,10,2022-01-17T07:57:47,2022-01-17T16:23:54,0.5,Clear,Clear conditions throughout the day.,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-18,6.8,-1.2,3.1,6.8,-2.1,2.4,2.2,94.4,0.204,100,4.17,rain,0,0,9.6,5.3,215,1037.3,57.1,5.9,31.2,2.7,1,10,2022-01-18T07:56:50,2022-01-18T16:25:32,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-19,9.3,5.1,6.7,6.8,2.5,4.6,3.5,80.4,0,0,0,rain,0,0,28.9,13.2,284.4,1028,67.8,12.8,24.5,2.1,2,10,2022-01-19T07:55:49,2022-01-19T16:27:10,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,F6665,AR120,03772099999,03770099999"
"London,UK",2022-01-20,6.1,2.1,4.3,2.9,-0.4,1.8,-1,69.3,0,0,0,,0,0,26.2,11.5,337.4,1035.9,40.2,15.6,34.1,2.9,2,10,2022-01-20T07:54:46,2022-01-20T16:28:50,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-21,4.6,-1.2,2.8,2.8,-3.3,0.4,-0.9,77.3,0,0,0,,0,0,18.8,8.8,284.7,1039.2,60.9,15.6,19.6,1.7,1,10,2022-01-21T07:53:41,2022-01-21T16:30:31,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2022-01-22,6.8,1.7,5.2,6.8,-0.9,3.4,2.1,80.5,0,0,0,,0,0,19.9,7.9,306.6,1037.5,87.5,12.7,18.4,1.7,1,10,2022-01-22T07:52:32,2022-01-22T16:32:13,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,D4121,03772099999,03770099999"
"London,UK",2022-01-23,6.6,5.6,6.2,6.6,4.8,6,2.2,75.3,0,0,0,,0,0,5.1,4.6,180.9,1035.3,100,10.5,9.9,0.8,0,10,2022-01-23T07:51:21,2022-01-23T16:33:55,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03672099999,03781099999,AR120,03772099999,03770099999"
"London,UK",2022-01-24,6,3.6,4.6,5.8,1.6,3.6,1.1,77.8,0,0,0,,0,0,4.9,5.5,124.1,1033.6,100,7,8.5,0.6,0,10,2022-01-24T07:50:08,2022-01-24T16:35:39,0.73,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03672099999,03781099999,D4121,03772099999,03770099999"
"London,UK",2022-01-25,3.6,2.1,2.8,3.3,-0.2,1.4,0.4,83.6,0,0,0,,0,0,9.6,6.2,271.3,1034.6,100,4.5,15.2,1.3,0,10,2022-01-25T07:48:52,2022-01-25T16:37:24,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-26,8.1,3.1,5.5,5.6,0.9,3.4,1.7,76.7,0,0,0,,0,0,28.9,10.8,253.4,1032.9,87.8,8.2,20.7,1.8,1,10,2022-01-26T07:47:34,2022-01-26T16:39:09,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-27,12.1,4.3,8.4,12.1,2.2,6.4,5,79.7,0,0,0,,0,0,33.8,14.2,267.7,1028.8,55.8,17.2,21.5,1.9,1,10,2022-01-27T07:46:14,2022-01-27T16:40:56,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-28,9.8,2.1,6.1,7,0.7,4.3,3.8,86.1,0.199,100,4.17,rain,0,0,31.8,13.6,241.9,1034.3,53.9,15.1,32.4,2.7,2,10,2022-01-28T07:44:51,2022-01-28T16:42:42,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2022-01-29,13.3,7.6,10.9,13.3,5.4,10.4,6.6,75.4,0,0,0,rain,0,0,38,23.6,270.9,1028.2,72.5,12.1,42.8,3.6,3,10,2022-01-29T07:43:26,2022-01-29T16:44:30,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-01-30,8.3,1.6,5.6,7.8,0.1,3.7,1.6,76.2,0.001,100,4.17,rain,0,0,36.5,17.1,242.7,1029.6,32.4,9.3,41.5,3.6,3,10,2022-01-30T07:41:59,2022-01-30T16:46:18,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-01-31,9.1,5.5,7.3,5.2,1.4,3.7,-0.1,60.9,0.004,100,8.33,rain,0,0,47.2,22.1,308.2,1023.2,46.4,12.4,41.7,3.6,3,10,2022-01-31T07:40:30,2022-01-31T16:48:06,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-01,14.3,5.8,10.4,14.3,2.8,9.2,6.1,74.9,0,0,0,rain,0,0,34.9,18.6,277.6,1021.6,64.2,11.9,40.5,3.5,3,10,2022-02-01T07:38:58,2022-02-01T16:49:55,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-02,11.8,8.5,10.2,11.8,6.3,9.2,7.1,81.4,0,0,0,,0,0,30,17.3,268.9,1022,57.3,12.2,36.1,3.2,2,10,2022-02-02T07:37:25,2022-02-02T16:51:44,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-03,10.1,7.6,9.2,10.1,4.9,7.5,5.5,77.5,0,0,0,,0,0,29.1,13.4,238.7,1014.5,91.9,12.4,22.9,2,1,10,2022-02-03T07:35:50,2022-02-03T16:53:33,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-02-04,10.1,4,7.4,10.1,0.3,4.3,3,74.2,4.603,100,25,rain,0,0,34.7,18.3,258.1,1011.3,58.4,11.7,28.3,2.2,2,10,2022-02-04T07:34:13,2022-02-04T16:55:23,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-05,10.6,2.3,6.9,10.6,-1,4.7,2.9,75.8,0,0,0,,0,0,35.8,20.4,245.4,1018.3,38.5,11.7,45.3,4,3,10,2022-02-05T07:32:34,2022-02-05T16:57:12,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-06,12.1,7,9.6,12.1,3.6,7.3,4.8,72.5,2.402,100,37.5,rain,0,0,48.3,25.5,267.8,1007.6,65.3,12,31.4,2.7,2,10,2022-02-06T07:30:53,2022-02-06T16:59:02,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-02-07,11.1,2.3,7.3,11.1,-0.4,5,3,74.9,0,0,0,rain,0,0,31.5,15,257.2,1025,50.3,9.4,50.5,4.3,3,10,2022-02-07T07:29:10,2022-02-07T17:00:53,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-08,12.6,10.1,11.2,12.6,10.1,11.2,6.4,72.6,0.001,100,4.17,rain,0,0,30,16.1,241.8,1026.5,97.5,13.5,33.8,3,2,10,2022-02-08T07:27:26,2022-02-08T17:02:43,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-09,13.6,8.3,10.5,13.6,6,9.7,7.3,81.2,0.995,100,12.5,rain,0,0,25.9,12.2,239.6,1023.4,82.4,11.4,45.1,3.7,3,10,2022-02-09T07:25:40,2022-02-09T17:04:33,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-10,8.8,4.1,6.9,6.8,1.3,4.4,2.1,72.2,1.001,100,8.33,rain,0,0,20.4,13.2,285.9,1022.8,52.1,12,38.6,3.5,2,10,2022-02-10T07:23:53,2022-02-10T17:06:23,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-11,8.6,1.3,5,8.6,-1.4,3.1,0.4,73.3,0,0,0,,0,0,25.3,8.4,233.6,1031.4,31.5,12.1,54,4.8,3,10,2022-02-11T07:22:04,2022-02-11T17:08:13,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-12,9.5,3.3,6.1,6,1,2.9,1.2,71.8,0,0,0,,0,0,34.4,20.4,199.5,1021.6,58.8,12.4,39.7,3.5,2,10,2022-02-12T07:20:13,2022-02-12T17:10:03,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-13,10.1,7.5,8.5,10.1,3.9,5.3,6.2,85.2,9.979,100,41.67,rain,0,0,43.8,19.5,195.3,1001.5,94.5,7.3,15.8,1.3,1,10,2022-02-13T07:18:22,2022-02-13T17:11:53,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-14,9.3,5.8,7.7,7.2,2.2,4.6,5,83,4.223,100,29.17,rain,0,0,31.1,17.6,258,999,71.4,12.1,38.1,3.3,2,10,2022-02-14T07:16:28,2022-02-14T17:13:43,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-15,10,2.9,7.4,10,-1,4.6,5.6,88.4,6.8,100,41.67,rain,0,0,34.4,19.2,231.7,1006.4,60.2,9.2,18.2,1.5,1,10,2022-02-15T07:14:34,2022-02-15T17:15:33,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03781099999,03672099999,AR120,03772099999,03770099999"
"London,UK",2022-02-16,15.3,9.3,12.8,15.3,6.7,12.6,10.2,84.7,2.395,100,33.33,rain,0,0,51.9,30.3,248.6,996.1,88.1,7.1,43.6,3.7,3,10,2022-02-16T07:12:38,2022-02-16T17:17:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-17,11.5,8.3,9.8,11.5,4.5,8,3.7,66.5,1.601,100,12.5,rain,0,0,45,27.5,263.1,1007.8,59.3,9,64.4,5.6,3,10,2022-02-17T07:10:41,2022-02-17T17:19:11,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-18,11.6,4.6,8.6,11.6,-0.9,5.9,3.4,70.9,0.416,100,16.67,rain,0,0,64.4,39.5,242.3,997.3,67.6,8.9,39.5,3.4,3,10,2022-02-18T07:08:42,2022-02-18T17:21:01,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03781099999,03672099999,D4121,03772099999,03770099999"
"London,UK",2022-02-19,10.3,3,6.2,10.3,-0.9,2.4,2.2,75.7,4.602,100,20.83,rain,0,0,42.5,23.7,245.5,1009.9,30.9,10.5,24.9,2.3,1,10,2022-02-19T07:06:43,2022-02-19T17:22:49,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,F6665,D4121,03772099999,03770099999"
"London,UK",2022-02-20,12.6,6,10.4,12.6,0.8,9.2,7.1,80.2,3.981,100,16.67,rain,0,0,64.4,28.9,244.8,1003.5,79.9,7.5,15.7,1.4,1,10,2022-02-20T07:04:42,2022-02-20T17:24:38,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-21,11.1,4.8,8.1,11.1,-0.8,5.3,1.4,62.7,0.227,100,8.33,rain,0,0,48.3,31.8,283,1009.5,46.5,10.1,36.4,3.2,1,10,2022-02-21T07:02:40,2022-02-21T17:26:27,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-02-22,13.5,5.6,9.4,13.5,3.3,8.1,4.7,73.4,0.399,100,12.5,rain,0,0,36.9,21.7,255.3,1018.6,53.8,9.5,35.2,3.1,2,10,2022-02-22T07:00:37,2022-02-22T17:28:15,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-02-23,10.8,3.1,7.3,10.8,1,5.2,3.9,79.6,0,0,0,rain,0,0,31.5,16.4,226.8,1020.9,45.8,8.1,64.8,5.6,4,10,2022-02-23T06:58:34,2022-02-23T17:30:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,D4121,03772099999,03770099999"
"London,UK",2022-02-24,9.1,4,6.8,6,-0.2,3,1.8,71.4,5.402,100,29.17,rain,0,0,38,23.4,252.8,1011.1,50.5,11.3,52.1,4.5,4,10,2022-02-24T06:56:29,2022-02-24T17:31:50,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-25,11.1,3.6,6.5,11.1,-1.7,4.3,0.3,65.8,0,0,0,,0,0,33.3,18.9,280.2,1025.3,12.5,11.2,77.7,6.7,4,10,2022-02-25T06:54:23,2022-02-25T17:33:38,0.81,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-26,11.1,1.3,6.1,11.1,1.3,5,0.6,70.6,0.199,100,4.17,rain,0,0,25.3,15.8,159.9,1029.7,8.2,11.6,73.9,6.3,4,10,2022-02-26T06:52:17,2022-02-26T17:35:25,0.85,Rain,Clear conditions throughout the day with morning rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-27,11.3,3.6,6.8,11.3,0.2,4.4,-0.6,60.5,0,0,0,,0,0,28.9,12.8,141.6,1024.3,0,12.7,77.8,6.8,5,10,2022-02-27T06:50:09,2022-02-27T17:37:12,0.88,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-02-28,12.5,6.1,9.5,12.5,3.5,8.4,5.5,76.1,2.386,100,20.83,rain,0,0,26.4,13.4,184,1023.8,77.6,9.6,60.7,5.2,3,10,2022-02-28T06:48:01,2022-02-28T17:38:58,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-03-01,9.8,7.3,8.5,9.5,5.2,6.4,7.7,94.8,8.982,100,87.5,rain,0,0,21.5,11.3,67.3,1025.3,98.1,3.8,11.7,1,1,10,2022-03-01T06:45:52,2022-03-01T17:40:44,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-03-02,8.3,6.4,7.3,6,3.5,5,5.5,88.8,7.423,100,58.33,rain,0,0,21.3,10,109.8,1020.6,88.8,5.5,31.2,2.6,2,10,2022-03-02T06:43:42,2022-03-02T17:42:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03781099999,03672099999,F6665,D4121,03772099999,03770099999"
"London,UK",2022-03-03,12.8,6.5,9.4,12.8,5,8.7,6.1,80,0.201,100,8.33,rain,0,0,18.8,10.2,141,1015,81.3,7.2,46.6,3.8,2,10,2022-03-03T06:41:32,2022-03-03T17:44:16,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-03-04,9.3,6.6,8.2,9.3,3.9,6.7,6,86,0.4,100,16.67,rain,0,0,15.2,9.2,327.3,1018.8,91.2,7.2,23.8,2,1,10,2022-03-04T06:39:21,2022-03-04T17:46:01,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-03-05,7.5,5,6.4,4.3,1.3,3.1,3.5,82,0.4,100,16.67,rain,0,0,30,15.5,11.1,1023.2,95.7,8,24.2,2.1,1,10,2022-03-05T06:37:09,2022-03-05T17:47:46,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-03-06,8.1,4.3,5.7,4.8,0.5,2.3,-0.5,65.5,0.003,100,4.17,rain,0,0,29.5,14.7,53.5,1028.2,84.3,13,68.2,6.1,4,10,2022-03-06T06:34:57,2022-03-06T17:49:31,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-03-07,7.8,3.1,5.3,4.3,-0.8,2,-0.3,67.5,0.199,100,4.17,rain,0,0,27.1,15.8,88.5,1023.9,57.2,11.3,66.5,5.8,4,10,2022-03-07T06:32:45,2022-03-07T17:51:16,0.15,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-03-08,12.6,1.5,6.7,12.6,-2.6,4.4,-0.4,61.3,0,0,0,rain,0,0,23.7,13.6,130.8,1014.7,14.2,8.9,90.8,7.6,5,10,2022-03-08T06:30:31,2022-03-08T17:53:00,0.19,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-03-09,12.8,8.6,10.5,12.8,6.8,9.7,5.7,72.7,0,0,0,,0,0,29.1,15.7,173.8,1016.1,73.1,10.2,62.6,5.4,3,10,2022-03-09T06:28:18,2022-03-09T17:54:44,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-03-10,16,8,12.2,16,6.2,11.8,6.2,67,0,0,0,rain,0,0,23,12.3,154.2,1015.6,51.4,10.7,78.3,6.8,4,10,2022-03-10T06:26:03,2022-03-10T17:56:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-03-11,13.1,9,10.6,13.1,6.4,9.8,6.9,78.3,5.581,100,29.17,rain,0,0,31.1,15.9,152.7,1004.7,58.7,10.2,46.1,4,2,10,2022-03-11T06:23:49,2022-03-11T17:58:11,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-03-12,13,8.1,10.2,13,5.4,8.7,5.4,73.2,0.409,100,16.67,rain,0,0,31.1,17.7,180,1007.9,57.8,11,83,7.2,4,10,2022-03-12T06:21:34,2022-03-12T17:59:55,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-03-13,12.1,7.5,9.7,12.1,5.8,8.4,6,77.9,0.401,100,16.67,rain,0,0,29.8,13.9,170.4,1007.1,74.6,11.3,49.8,4.2,3,10,2022-03-13T06:19:18,2022-03-13T18:01:38,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
